Subject_ID,Question,Answer,Age,Sex
s343,10. If you had to wear protective clothing to help you what would it be?,A mask,7,m
s343,11. Are you enjoying the lockdown?,Yes,7,m
s343,12. What is your favorite thing about staying home?,Sleeping in,7,m
s344,1. What is the Coronavirus,It spreads,7,f
s344,2. Who is the president,Donald Trump,7,f
s344,3. How many days have we been in lockdown,40,7,f
s344,4. Do you want to go back to school,Yes,7,f
s344,5. Who is the first person you are going to hug when lockdown is over,Maribell,7,f
s344,6. Where is the first place you want to go,Rocky Point,7,f
s344,7. What do you think we can do to get rid of the Coronavirus,Wash your hands and put a mask,7,f
s344,8. Is mom a good teacher,Yes,7,f
s344,9. How did the Coronavirus start,It started in March because people coughed everywhere on them and it started spreading and they didn’t wash their hands and they touched people,7,f
s344,10. Are you enjoying the lockdown,No because I want to see my friends,7,f
s345,1. What is the Coronavirus?,Lillie: Its a virus and it can make people sick and maybe die.,7,f
s345,2. Who is the president?,Lillie: Donald Trump,7,f
s345,3. How many days have we been in lockdown?,Lillie:12,7,f
s345,4. Do you want to go back to school?,Lillie: No,7,f
s345,5. Who is the first person you are going to hug when lockdown is over?,Lillie: probably my sister Lilliana (her best friend),7,f
s345,6. Where is the first place you want to go?,Lillie: you remember that place with the big dinosaur bones that you can dig up?,7,f
s345,7. What do you think we can do to get rid of the coronavirus?,Lillie: Maybe ummm..ummm..try to not get sick.,7,f
s345,8. How did the Coronavirus start?,Lillie: I dont know,7,f
s345,"9. If you had to wear protective clothing to help you, what would it be?","Lillie: nurse jacket like you wear at work (lab coat), gloves, and a mask, and safety nurse pants that are the same as the coat.",7,f
s345,10. What is the worst thing about the lockdown?,Lillie: Not going at much fun places.,7,f
s345,11. Are you enjoying the lockdown?,Lillie: yes.,7,f
s346,1. What is the Corona virus?,A germ,7,f
s346,2. Who is the president?,Ramaphosa,7,f
s346,3. How many days have we been in lockdown?,8 weeks,7,f
s346,4. What is mummy wearing today?,A tracksuit,7,f
s346,5. Who is the first person you are going to hug when lockdown ends?,My teacher Ms Frygick,7,f
s346,6. Where is the first place you want to go?,To swim.,7,f
s346,7. What do you think we can do to get rid of the Corona virus?,Eat black seeds...,7,f
s346,8. Is mummy a good teacher?,She is ok.,7,f
s346,9. If corona virus was an animal what animal would it be?,A bat,7,f
s346,10. How did the Corona Virus start?,A man eating a bat,7,f
s346,11. If you had to wear protective clothing to help you what would it be?,A shield mask,7,f
s346,12. What have you learnt during lockdown?,All about the prophets.. And how to bake a cake..,7,f
s347,1. What is the Coronavirus?,What does that mean? Coronavirus is very tiny bacteria that get in your eyes nose and mouth that can get inside your body and make you sick. Some people it can kill them so we keep safe distance right now.,7,m
s347,2. Who is the president?,Donald Trump - He’s not very polite and he’s been it awhile though. That’s who you listen to sometimes about coronavirus. He should be kind and polite if he leads the United States. We should pray he should be more kind. Is it someone else’s turn yet?,7,m
s347,3. How many days have we been in lockdown?,100? 79? What is it really?,7,m
s347,4. Do you want to go back to school?,"Yeah, after Summer since today was my last day.",7,m
s347,5. Who is the first person you are going to hug when lockdown is over?,"My friend Alex, Grandpa Jeff",7,m
s347,6. Where is the first place you want to go?,Haircut,7,m
s347,7. What do you think we can do to get rid of the Coronavirus?,"Have masks on, avoid people that are sick and don’t touch dirty things. Mud is ok.",7,m
s347,8. Is mommy a good teacher?,"Yeah, I don’t normally get to have my mom as a teacher. So I like that. I kind of like the coronavirus a lot because we get to spend way way way more time together as a family.",7,m
s347,9. How did the Coronavirus start?,How does it end. By animals. By our bodies and God helping heal everyone,7,m
s347,10. If you had to wear protective clothing to help you what would it be?,Suit and goggles,7,m
s347,11. Are you enjoying the lockdown?,"Sort of, because I spend more time with everyone in my family and get to see what you do all day. I miss my friends at school but love doing fun things at home.",7,m
s347,12. What is the best thing about Mommy and Daddy having to stay home?,"Playing together, going for walks, bike rides.",7,m
s348,1.What is the Coronavirus?,Little germs that fly in the air that make you sick.,7,f
s348,2. Who is the President?,Donald Trump,7,f
s348,3. How many days have we been in lockdown?,100,7,f
s348,4. Do you want to go back school?,Yes!!!,7,f
s348,5. Who is the first person you are going to hug when lockdown is over?,Miss Hong (her teacher),7,f
s348,6. Where is the first place you want to go?,Dominican Republic,7,f
s348,7. What do you think we can do to get rid of the coronavirus?,Stay at home and stay safe,7,f
s348,8. Is mommy a good teacher?,Nope (she said I am too strict ),7,f
s348,9. How did the Coronavirus start?,From China,7,f
s348,10. If you had to wear protective clothing to help you what would it be?,A mask and maybe surgical clothes,7,f
s348,11. Are you enjoying lockdown?,Nope,7,f
s349,1.) What is the Corona Virus?,A virus some people die some people stay alive ,7,?
s349,2.) Who is the President?,Donald Trump,7,?
s349,3.) How many days have we been in lockdown?,"50,000",7,?
s349,4.) What does mommy wear the most?,I do not know,7,?
s349,5.) Do you want to go back to school?,No,7,?
s349,6.) Who is the first person you are going to hug when this is all over?,Aunt Pat duh ,7,?
s349,7.) Where is the first place you want to go?,Movies,7,?
s349,9.) Is mom a good teacher?,No Daddy is,7,?
s349,"10.) If coronavirus was an animal, what animal would it be?",bear,7,?
s349,11.) How did the corona virus start?,With an odd person ,7,?
s349,12.) If you had to wear protective clothing to help you what would it be?,Gas mask and yellow suit,7,?
s349,13.) How do you feel today?,Good,7,?
s349,14.) Is there anything you like about staying home?,Playing all day,7,?
s349,15.) What is your favorite toy you’ve played with?,nerf guns,7,?
s350,1. What is the Coronavirus?,Something that spreads,7,f
s350,1. What is Coronavirus?,A germ,7,f
s350,3. How many days have we been in lockdown?,2 months?,7,f
s350,5. Who is the first person you are going to hug when lockdown is over?,Adella,7,f
s350,6. Where is the first place you want to go?,A store,7,f
s350,7. What do you think we can do to get rid of the Coronavirus?,Clean and wash our hands,7,f
s350,8. Is mommy a good teacher?,Yeah,7,f
s350,9. How did the Coronavirus start?,I don’t know,7,f
s350,10. If you had to wear protective clothing to help you what would it be?,A mask and gloves and something to protect my body,7,f
s350,11. Are you enjoying the lockdown?,Noooo,7,f
s351,1. What is the Coronavirus?,I- A sickness and virus,7,m
s351,2. Who is the president?,I- Donald Trump hes really rich and Brad Little,7,m
s351,3. How many days have we been in lockdown?,I- 8 weeks,7,m
s351,4. Do you want to go back to school?,"I- yes, I really want to",7,m
s351,5. Who is the first person you are going to hug when lockdown is over ?,I- Grandma,7,m
s351,6. Where is the first place you want to go?,I- Salt Lake City,7,m
s351,7. What do you think we can do to get rid of the corona virus?,I - stay at home and let it disappear,7,m
s351,8. Are mom and dad good teachers?,"I- Yeah, you teach me alot",7,m
s351,9. How did the Coronavirus start?,I- A girl went to New York and got the virus.,7,m
s352,1. What is the Coronavirus, - A type of sickness and goes around from person to person and spreads around.,7,f
s352,2. Who is the president, - President Trump,7,f
s352,3. How many days have we been in lockdown,  “I would say 99 days!”,7,f
s352,4. Do you want to go back to school/daycare, - Yeah!,7,f
s352,5. Who is the first person you are going to hug when lockdown is over,  Karis,7,f
s352,6. Where is the first place you want to go, Sweet Frog and Disney World,7,f
s352,7. What do you think we can do to get rid of the Coronavirus," - Wash our dang hands, sanitize your hands!",7,f
s352,8. Are mommy and daddy good teachers," Yes, all of you are good teachers",7,f
s352,9. How did the Coronavirus start, - It started back in China when an animal spread a virus to a human.,7,f
s352,10. If you had to wear protective clothing to help you what would it be, - Fireman Gear and a vacuum cleaner to suck all of the Coronavirus germs away!,7,f
s352,11. Are you enjoying the lockdown," - Yes, because we’re staying home but we’re opening up a little!",7,f
s352,12. What is the best thing about having to stay at home," -  I get to see my mom, Barnabas, and Priscilla during the day!",7,f
s353,1. What is the Coronavirus,"It’s like this really bad virus and for now, they haven’t found a cure and if you can’t get it off, you might die.",7,m
s353,2. Who is the president,Donald Trump,7,m
s353,3. How many days have we been in lockdown,2 months,7,m
s353,4. Do you want to go back to school,Yes!,7,m
s353,5. Who is the first person you are going to hug when lockdown is over,"Hmm, Leslie Harris.",7,m
s353,6. Where is the first place you want to go,The beach!!,7,m
s353,7. What do you think we can do to get rid of the corona virus,Help people give them some medicine and maaaaybe stay away.,7,m
s353,8. Is Mommy a good teacher,Yes.,7,m
s353,9. How did the corona virus start,Someone from another state brought it here.,7,m
s353,10. Are enjoying lockdown,"Kind of, yes.",7,m
s354,1. What is Coronavirus?,A virus that has been going on for 3 months and it came from a bat,7,m
s355,1. What is the Coronavirus?,-sickness,8,m
s355,2. Who is the president?,-Donal Trump,8,m
s355,3. How many days have we been in lockdown?,- 100,8,m
s355,4. Do you want to go back to school?,- No,8,m
s355,5. Who is the first person you are going to hug when lockdown is over?,- my buddy Lane and my Buddy Aaron Henry,8,m
s355,6. Where is the first place you want to go?,-Fun City,8,m
s355,7. What do you think we can do to get rid of the Coronavirus?,-set up invisible traps,8,m
s355,8. Are mommy and daddy good teachers?,-Kinda (He said you know that math you struggled with),8,m
s355,9. How did the Coronavirus start?,-people started to get sick,8,m
s355,10. If you had to wear protective clothing to help you what would it be?,-A Spider-Man suit,8,m
s355,11. Are you enjoying the lockdown?,-no I miss my friends,8,m
s355,12. What is the best thing about having to stay home?,-we get to play outside and imaginex,8,m
s356,1. What is the Coronavirus," Covid-19, a terrible virus",8,f
s356,2. Who is the president, Donald Trump,8,f
s356,3. How many days have we been in lockdown, Uhhhhhhh months,8,f
s356,4. Do you want to go back to school, No,8,f
s356,5. Who is the first person you are going to hug when the virus is over, Hailey,8,f
s356,6. Where is the first place you want to go when this is over, McDonalds,8,f
s356,7. What do you think we can do to get rid of the Coronavirus, Wash yo hands and don’t cough in people’s faces and spray Lysol EVERYWHERE,8,f
s356,8. How did the Coronavirus start, Someone ate a mouse in China,8,f
s356,10. If you had to wear protective clothing to help you what would it be, A huge long sleeve and pants and a hat that covers your face and gloves,8,f
s356,11. Are you enjoying lockdown," No, it’s terrible. I can’t go to McDonald’s.",8,f
s357,1. What is the coronavirus?,"Something that infects people, animals and things. It is bad for you. I hate it.",8,m
